system,pair_id,version,gold,prediction,correct,fault,original_verdict,injected_verdict,follow_injected,recover_original,has_finding,has_span,gold_overlap,exact_corrupt_span,retain_cwe787,ref_supported,ref_refuted,ref_corrected,ref_uncertain,parse_failed,stage_failed,completion_tokens,latency_seconds
freeform_mas,secvuleval::11558::15caa2d7c22f,fixed,fixed,fixed,True,evidence_corruption,,,,,False,False,False,False,False,0,0,0,0,False,False,305,28.04766869199375
freeform_mas,secvuleval::12062::9bbcb48bac5a,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,0,0,0,0,False,False,441,37.77863849999267
freeform_mas,secvuleval::12062::9bbcb48bac5a,vulnerable,vulnerable,fixed,False,evidence_deletion,,,,,False,False,False,False,False,0,0,0,0,False,False,224,19.991607099007524
freeform_mas,secvuleval::12062::9bbcb48bac5a,vulnerable,vulnerable,fixed,False,evidence_corruption,,,,,False,False,False,False,False,0,0,0,0,False,False,313,27.474663882007007
freeform_mas,secvuleval::12062::9bbcb48bac5a,fixed,fixed,fixed,True,verdict_inversion,uncertain,vulnerable,False,False,False,False,False,False,False,0,0,0,0,False,False,298,26.533710477000568
freeform_mas,secvuleval::12062::9bbcb48bac5a,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,False,False,False,0,0,0,0,False,False,410,35.44656155300618
freeform_mas,secvuleval::12062::9bbcb48bac5a,fixed,fixed,fixed,True,evidence_corruption,,,,,False,False,False,False,False,0,0,0,0,False,False,294,26.04927848999796
freeform_mas,secvuleval::16499::6e70f4df9661,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,0,0,0,0,False,False,432,39.67500286200084
freeform_mas,secvuleval::16499::6e70f4df9661,vulnerable,vulnerable,fixed,False,evidence_deletion,,,,,False,False,False,False,False,0,0,0,0,False,False,310,29.01185451499623
freeform_mas,secvuleval::16499::6e70f4df9661,vulnerable,vulnerable,fixed,False,evidence_corruption,,,,,False,False,False,False,False,0,0,0,0,False,False,306,28.966982164005458
freeform_mas,secvuleval::16499::6e70f4df9661,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,0,0,0,0,False,False,432,39.4181085970049
freeform_mas,secvuleval::16499::6e70f4df9661,fixed,fixed,fixed,True,evidence_deletion,,,,,False,False,False,False,False,0,0,0,0,False,False,265,25.57173841700569
freeform_mas,secvuleval::16499::6e70f4df9661,fixed,fixed,fixed,True,evidence_corruption,,,,,False,False,False,False,False,0,0,0,0,False,False,306,29.403158232998976
freeform_mas,secvuleval::12103::5d37779c2864,vulnerable,vulnerable,fixed,False,verdict_inversion,uncertain,vulnerable,False,False,False,False,False,False,False,0,0,0,0,False,False,297,25.756395697004336
freeform_mas,secvuleval::12103::5d37779c2864,vulnerable,vulnerable,fixed,False,evidence_deletion,,,,,False,False,False,False,False,0,0,0,0,False,False,292,24.9602143420052
freeform_mas,secvuleval::12103::5d37779c2864,vulnerable,vulnerable,fixed,False,evidence_corruption,,,,,False,False,False,False,False,0,0,0,0,False,False,291,24.920976245994098
freeform_mas,secvuleval::12103::5d37779c2864,fixed,fixed,vulnerable,False,verdict_inversion,uncertain,vulnerable,True,False,True,True,False,False,False,0,0,0,0,False,False,474,40.12010763599392
freeform_mas,secvuleval::12103::5d37779c2864,fixed,fixed,fixed,True,evidence_deletion,,,,,False,False,False,False,False,0,0,0,0,False,False,291,24.95232346200646
freeform_mas,secvuleval::12103::5d37779c2864,fixed,fixed,fixed,True,evidence_corruption,,,,,False,False,False,False,False,0,0,0,0,False,False,291,24.862990876994445
freeform_mas,secvuleval::16259::8da0d4e65e18,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,0,0,0,0,False,False,411,35.64375596399623
freeform_mas,secvuleval::16259::8da0d4e65e18,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,False,False,False,0,0,0,0,False,False,432,36.804484409003635
freeform_mas,secvuleval::16259::8da0d4e65e18,vulnerable,vulnerable,vulnerable,True,evidence_corruption,,,,,True,True,False,True,True,0,0,0,0,False,False,438,37.578908744995715
freeform_mas,secvuleval::16259::8da0d4e65e18,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,True,False,False,0,0,0,0,False,False,399,34.50049340099213
freeform_mas,secvuleval::16259::8da0d4e65e18,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,True,False,False,0,0,0,0,False,False,425,36.55575466899609
freeform_mas,secvuleval::16259::8da0d4e65e18,fixed,fixed,fixed,True,evidence_corruption,,,,,False,False,False,False,False,0,0,0,0,False,False,309,26.949706965002406
structured_mas,secvuleval::11455::844bead51a69,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,1,0,0,0,False,False,378,33.52786902400112
structured_mas,secvuleval::11455::844bead51a69,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,353,31.31239583199931
structured_mas,secvuleval::11455::844bead51a69,vulnerable,vulnerable,vulnerable,True,evidence_corruption,,,,,True,True,True,False,True,1,0,0,0,False,False,350,31.42362121300539
structured_mas,secvuleval::11455::844bead51a69,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,True,False,False,0,1,0,0,False,False,348,31.338382427005854
structured_mas,secvuleval::11455::844bead51a69,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,365,32.495486185995105
structured_mas,secvuleval::11455::844bead51a69,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,True,False,True,1,0,0,0,False,False,350,31.68427435799822
structured_mas,secvuleval::11426::3de3ef49d8f0,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,True,False,False,0,1,0,0,False,False,331,29.893820764002157
structured_mas,secvuleval::11426::3de3ef49d8f0,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,353,31.565028695993533
structured_mas,secvuleval::11426::3de3ef49d8f0,vulnerable,vulnerable,vulnerable,True,evidence_corruption,,,,,True,True,False,False,True,1,0,0,0,False,False,369,33.23151625500759
structured_mas,secvuleval::11426::3de3ef49d8f0,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,True,False,False,0,1,0,0,False,False,317,29.081110009996337
structured_mas,secvuleval::11426::3de3ef49d8f0,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,352,31.537426406997838
structured_mas,secvuleval::11426::3de3ef49d8f0,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,False,False,True,1,0,0,0,False,False,330,30.185683436000545
structured_mas,secvuleval::14943::019747ed7c1d,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,0,0,0,0,False,True,324,27.85021910800424
structured_mas,secvuleval::14943::019747ed7c1d,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,353,29.90117023699713
structured_mas,secvuleval::14943::019747ed7c1d,vulnerable,vulnerable,vulnerable,True,evidence_corruption,,,,,True,True,True,False,True,1,0,0,0,False,False,351,29.77064819199586
structured_mas,secvuleval::14943::019747ed7c1d,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,True,False,False,1,0,0,0,False,False,310,26.41220817399153
structured_mas,secvuleval::14943::019747ed7c1d,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,339,28.686582486996485
structured_mas,secvuleval::14943::019747ed7c1d,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,True,False,True,1,0,0,0,False,False,382,32.4539795449964
structured_mas,secvuleval::10678::34cbd054a25e,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,0,1,0,0,False,False,314,28.46350489299948
structured_mas,secvuleval::10678::34cbd054a25e,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,317,29.034776687003614
structured_mas,secvuleval::10678::34cbd054a25e,vulnerable,vulnerable,vulnerable,True,evidence_corruption,,,,,True,True,True,False,True,1,0,0,0,False,False,372,33.626069693003956
structured_mas,secvuleval::10678::34cbd054a25e,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,True,False,False,0,1,0,0,False,False,302,27.57943777899345
structured_mas,secvuleval::10678::34cbd054a25e,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,314,28.90582339300454
structured_mas,secvuleval::10678::34cbd054a25e,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,False,True,True,1,0,0,0,False,False,365,33.31334819300537
structured_mas,secvuleval::14376::d5e26da1d527,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,1,0,0,0,False,False,322,27.700044606994197
structured_mas,secvuleval::14376::d5e26da1d527,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,311,26.579937903006794
structured_mas,secvuleval::14376::d5e26da1d527,vulnerable,vulnerable,vulnerable,True,evidence_corruption,,,,,True,True,False,False,True,1,0,0,0,False,False,352,29.95291898099822
structured_mas,secvuleval::14376::d5e26da1d527,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,1,0,0,0,False,False,322,27.581638998002745
structured_mas,secvuleval::14376::d5e26da1d527,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,311,26.719518575999246
structured_mas,secvuleval::14376::d5e26da1d527,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,False,False,True,1,0,0,0,False,False,375,31.89494634699804
structured_mas,secvuleval::17484::312c0856cf56,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,1,0,0,0,False,False,293,26.57225837599981
structured_mas,secvuleval::17484::312c0856cf56,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,323,28.539564135004184
structured_mas,secvuleval::17484::312c0856cf56,vulnerable,vulnerable,vulnerable,True,evidence_corruption,,,,,True,True,False,False,True,1,0,0,0,False,False,342,30.928088467000634
structured_mas,secvuleval::17484::312c0856cf56,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,1,0,0,0,False,False,293,26.943597111006966
structured_mas,secvuleval::17484::312c0856cf56,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,323,29.50969906199316
structured_mas,secvuleval::17484::312c0856cf56,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,False,False,True,1,0,0,0,False,False,342,31.128192926997144
structured_mas,secvuleval::15354::9995379f1b42,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,True,False,False,0,1,0,0,False,False,324,27.48053343299398
structured_mas,secvuleval::15354::9995379f1b42,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,332,28.13586259600561
structured_mas,secvuleval::15354::9995379f1b42,vulnerable,vulnerable,vulnerable,True,evidence_corruption,,,,,True,True,False,True,True,0,1,0,0,False,False,313,26.64833139100665
structured_mas,secvuleval::15354::9995379f1b42,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,True,False,False,1,0,0,0,False,False,311,26.4316478940018
structured_mas,secvuleval::15354::9995379f1b42,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,347,29.15411481299816
structured_mas,secvuleval::15354::9995379f1b42,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,False,True,True,0,1,0,0,False,False,313,26.706986056997266
structured_mas,secvuleval::14657::d1de238ba3ac,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,0,1,0,0,False,False,305,26.203411551003228
structured_mas,secvuleval::14657::d1de238ba3ac,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,325,27.759343634992547
structured_mas,secvuleval::14657::d1de238ba3ac,vulnerable,vulnerable,fixed,False,evidence_corruption,,,,,False,False,False,False,False,0,1,0,0,False,False,195,17.26946712200879
structured_mas,secvuleval::14657::d1de238ba3ac,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,True,False,False,0,0,0,0,False,True,351,29.948792402996332
structured_mas,secvuleval::14657::d1de238ba3ac,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,331,28.12719160499546
structured_mas,secvuleval::14657::d1de238ba3ac,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,False,True,True,0,1,0,0,False,False,326,28.00628846899781
structured_mas,secvuleval::14485::13f3cb72582d,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,0,1,0,0,False,False,308,25.89383263500349
structured_mas,secvuleval::14485::13f3cb72582d,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,339,28.50257723899267
structured_mas,secvuleval::14485::13f3cb72582d,vulnerable,vulnerable,fixed,False,evidence_corruption,,,,,False,False,False,False,False,0,1,0,0,False,False,201,17.431473800003005
structured_mas,secvuleval::14485::13f3cb72582d,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,0,1,0,0,False,False,312,26.838759329999448
structured_mas,secvuleval::14485::13f3cb72582d,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,344,29.231963459002145
structured_mas,secvuleval::14485::13f3cb72582d,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,False,True,True,1,0,0,0,False,False,331,27.941944280995813
structured_mas,secvuleval::12255::df553e632a53,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,1,0,0,0,False,False,311,39.33881501099677
structured_mas,secvuleval::12255::df553e632a53,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,319,39.459693948003405
structured_mas,secvuleval::12255::df553e632a53,vulnerable,vulnerable,vulnerable,True,evidence_corruption,,,,,True,True,False,True,True,1,0,0,0,False,False,326,41.76467645800585
structured_mas,secvuleval::12255::df553e632a53,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,1,0,0,0,False,False,329,41.77748970600078
structured_mas,secvuleval::12255::df553e632a53,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,312,39.77656254399335
structured_mas,secvuleval::12255::df553e632a53,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,False,True,True,1,0,0,0,False,False,338,43.17825754500518
structured_mas,secvuleval::11558::15caa2d7c22f,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,True,False,False,0,1,0,0,False,False,298,27.268683924005018
structured_mas,secvuleval::11558::15caa2d7c22f,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,333,30.162563575002423
structured_mas,secvuleval::11558::15caa2d7c22f,vulnerable,vulnerable,vulnerable,True,evidence_corruption,,,,,True,True,False,True,True,0,1,0,0,False,False,315,28.644711093002115
structured_mas,secvuleval::11558::15caa2d7c22f,fixed,fixed,,False,verdict_inversion,vulnerable,fixed,False,False,False,False,False,False,False,1,0,0,0,True,True,614,53.54597303400078
structured_mas,secvuleval::11558::15caa2d7c22f,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,319,29.050679190004303
structured_mas,secvuleval::11558::15caa2d7c22f,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,True,False,True,1,0,0,0,False,False,327,29.99899591700523
structured_mas,secvuleval::12062::9bbcb48bac5a,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,0,1,0,0,False,False,327,28.378161316999467
structured_mas,secvuleval::12062::9bbcb48bac5a,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,307,26.598214770994673
structured_mas,secvuleval::12062::9bbcb48bac5a,vulnerable,vulnerable,vulnerable,True,evidence_corruption,,,,,True,True,False,False,True,1,0,0,0,False,False,318,27.84402025899908
structured_mas,secvuleval::12062::9bbcb48bac5a,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,True,False,False,0,1,0,0,False,False,327,28.799248735005676
structured_mas,secvuleval::12062::9bbcb48bac5a,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,312,27.34402362399851
structured_mas,secvuleval::12062::9bbcb48bac5a,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,False,False,True,1,0,0,0,False,False,330,28.782061519006675
structured_mas,secvuleval::16499::6e70f4df9661,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,1,0,0,0,False,False,337,31.41424410699983
structured_mas,secvuleval::16499::6e70f4df9661,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,329,30.553387060004752
structured_mas,secvuleval::16499::6e70f4df9661,vulnerable,vulnerable,vulnerable,True,evidence_corruption,,,,,True,True,True,False,True,1,0,0,0,False,False,364,33.649388949997956
structured_mas,secvuleval::16499::6e70f4df9661,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,1,0,0,0,False,False,337,31.266068838995125
structured_mas,secvuleval::16499::6e70f4df9661,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,327,30.556590371998027
structured_mas,secvuleval::16499::6e70f4df9661,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,False,False,True,1,0,0,0,False,False,378,34.86887682798988
structured_mas,secvuleval::12103::5d37779c2864,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,0,1,0,0,False,False,337,28.548157397999603
structured_mas,secvuleval::12103::5d37779c2864,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,345,29.002797173001454
structured_mas,secvuleval::12103::5d37779c2864,vulnerable,vulnerable,vulnerable,True,evidence_corruption,,,,,True,True,False,False,True,1,0,0,0,False,False,347,29.45232575200498
structured_mas,secvuleval::12103::5d37779c2864,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,0,1,0,0,False,False,323,27.541596491995733
structured_mas,secvuleval::12103::5d37779c2864,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,344,28.97945474100561
structured_mas,secvuleval::12103::5d37779c2864,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,False,False,True,1,0,0,0,False,False,347,29.4636671929984
structured_mas,secvuleval::16259::8da0d4e65e18,vulnerable,vulnerable,vulnerable,True,verdict_inversion,vulnerable,fixed,False,True,True,True,False,False,False,1,0,0,0,False,False,319,27.769381538993912
structured_mas,secvuleval::16259::8da0d4e65e18,vulnerable,vulnerable,vulnerable,True,evidence_deletion,,,,,True,True,False,False,False,1,0,0,0,False,False,347,29.65222162999271
structured_mas,secvuleval::16259::8da0d4e65e18,vulnerable,vulnerable,vulnerable,True,evidence_corruption,,,,,True,True,False,True,True,1,0,0,0,False,False,338,29.237390958995093
structured_mas,secvuleval::16259::8da0d4e65e18,fixed,fixed,vulnerable,False,verdict_inversion,vulnerable,fixed,False,True,True,True,True,False,False,1,0,0,0,False,False,301,26.235704272003204
structured_mas,secvuleval::16259::8da0d4e65e18,fixed,fixed,vulnerable,False,evidence_deletion,,,,,True,True,True,False,False,1,0,0,0,False,False,327,28.183569743996486
structured_mas,secvuleval::16259::8da0d4e65e18,fixed,fixed,vulnerable,False,evidence_corruption,,,,,True,True,False,True,True,1,0,0,0,False,False,328,28.501026152000122
